timestamp,vo_x,vo_y,vo_z,enc_x,enc_y,enc_theta
1.823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.904,0.0000,0.0000,0.0000,0.0015,0.0000,0.0001
3.948,0.0000,0.0000,0.0000,0.0074,0.0007,0.0006
3.991,0.0000,0.0000,0.0000,0.0156,0.0010,0.0007
4.034,0.0000,0.0000,0.0000,0.0251,0.0008,0.0005
4.074,0.0000,0.0000,0.0000,0.0362,0.0008,0.0009
4.112,0.0000,0.0000,0.0000,0.0483,-0.0000,0.0017
4.151,0.0000,0.0000,0.0000,0.0609,-0.0009,0.0027
4.191,0.0000,0.0000,0.0000,0.0739,-0.0010,0.0033
4.229,0.0000,0.0000,0.0000,0.0872,-0.0014,0.0038
4.271,0.0000,0.0000,0.0000,0.1004,-0.0019,0.0033
4.312,0.0000,0.0000,0.0000,0.1142,-0.0022,0.0057
4.352,0.0000,0.0000,0.0000,0.1277,-0.0027,0.0069
4.391,0.0000,0.0000,0.0000,0.1405,-0.0040,0.0066
4.431,0.0000,0.0000,0.0000,0.1534,-0.0058,0.0065
4.476,0.0000,0.0000,0.0000,0.1662,-0.0069,0.0057
4.516,0.0000,0.0000,0.0000,0.1791,-0.0076,0.0071
4.557,0.9312,-0.2270,-0.2853,0.1922,-0.0082,0.0087
4.602,0.9312,-0.2270,-0.2853,0.2116,-0.0094,0.0096
4.642,0.9312,-0.2270,-0.2853,0.2250,-0.0095,0.0103
4.681,0.9312,-0.2270,-0.2853,0.2383,-0.0093,0.0088
4.722,0.9312,-0.2270,-0.2853,0.2512,-0.0094,0.0106
4.766,1.6126,-0.9570,-0.3370,0.2643,-0.0093,0.0123
4.808,1.6126,-0.9570,-0.3370,0.2772,-0.0092,0.0125
4.849,0.6511,-0.9473,-0.0624,0.2901,-0.0096,0.0135
4.890,0.6511,-0.9473,-0.0624,0.3031,-0.0097,0.0161
4.933,0.6511,-0.9473,-0.0624,0.3164,-0.0098,0.0162
4.976,0.6511,-0.9473,-0.0624,0.3297,-0.0099,0.0172
5.017,0.6511,-0.9473,-0.0624,0.3433,-0.0097,0.0182
5.058,0.6511,-0.9473,-0.0624,0.3569,-0.0093,0.0194
5.103,0.6511,-0.9473,-0.0624,0.3760,-0.0105,0.0217
5.146,0.5336,-0.9333,-1.0553,0.3890,-0.0108,0.0215
5.188,0.5336,-0.9333,-1.0553,0.4022,-0.0109,0.0219
5.231,0.5336,-0.9333,-1.0553,0.4154,-0.0111,0.0235
5.277,0.5336,-0.9333,-1.0553,0.4284,-0.0111,0.0237
5.321,0.5336,-0.9333,-1.0553,0.4477,-0.0110,0.0256
5.366,1.3671,-0.6866,-1.5497,0.4607,-0.0107,0.0269
5.409,1.3671,-0.6866,-1.5497,0.4738,-0.0102,0.0270
5.453,1.3671,-0.6866,-1.5497,0.4866,-0.0098,0.0278
5.495,1.3671,-0.6866,-1.5497,0.4996,-0.0096,0.0273
5.537,1.3671,-0.6866,-1.5497,0.5126,-0.0095,0.0285
5.580,1.3671,-0.6866,-1.5497,0.5328,-0.0091,0.0295
5.622,1.3671,-0.6866,-1.5497,0.5462,-0.0090,0.0296
5.662,1.3671,-0.6866,-1.5497,0.5596,-0.0090,0.0301
5.703,1.3671,-0.6866,-1.5497,0.5731,-0.0085,0.0307
5.744,1.3671,-0.6866,-1.5497,0.5869,-0.0084,0.0323
5.784,1.3671,-0.6866,-1.5497,0.5995,-0.0091,0.0327
5.827,1.3671,-0.6866,-1.5497,0.6124,-0.0096,0.0327
5.882,1.5126,-0.8371,-0.5718,0.6285,-0.0103,0.0332
5.925,2.3015,-0.2596,-0.7822,0.6369,-0.0114,0.0356
5.968,1.8711,-1.1608,-0.7308,0.6433,-0.0124,0.0367
6.013,1.8711,-1.1608,-0.7308,0.6470,-0.0134,0.0380
6.059,1.8711,-1.1608,-0.7308,0.6485,-0.0142,0.0377
6.106,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0375
6.153,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.198,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.242,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.287,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.331,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.375,1.8711,-1.1608,-0.7308,0.6487,-0.0143,0.0376
6.420,1.8711,-1.1608,-0.7308,0.6478,-0.0091,0.0387
6.466,1.8711,-1.1608,-0.7308,0.6469,-0.0014,0.0386
6.512,1.8711,-1.1608,-0.7308,0.6461,0.0081,0.0367
6.555,1.8711,-1.1608,-0.7308,0.6454,0.0191,0.0354
6.600,1.8711,-1.1608,-0.7308,0.6458,0.0364,0.0315
6.645,1.8711,-1.1608,-0.7308,0.6464,0.0485,0.0295
6.688,1.8711,-1.1608,-0.7308,0.6467,0.0607,0.0284
6.728,1.8711,-1.1608,-0.7308,0.6469,0.0732,0.0283
6.772,1.8711,-1.1608,-0.7308,0.6470,0.0856,0.0267
6.808,1.8711,-1.1608,-0.7308,0.6473,0.0984,0.0262
6.853,1.8711,-1.1608,-0.7308,0.6474,0.1114,0.0253
6.892,1.6302,-1.0609,-1.6962,0.6471,0.1244,0.0242
6.930,1.4009,-0.8816,-2.6529,0.6474,0.1374,0.0242
6.969,1.4009,-0.8816,-2.6529,0.6474,0.1502,0.0245
7.007,1.4009,-0.8816,-2.6529,0.6470,0.1631,0.0232
7.049,1.4009,-0.8816,-2.6529,0.6465,0.1758,0.0222
7.090,1.4009,-0.8816,-2.6529,0.6455,0.1888,0.0208
7.136,1.4009,-0.8816,-2.6529,0.6451,0.2019,0.0198
7.178,1.4009,-0.8816,-2.6529,0.6449,0.2151,0.0189
7.223,1.0890,-0.7268,-3.5903,0.6443,0.2348,0.0174
7.261,1.0890,-0.7268,-3.5903,0.6442,0.2476,0.0166
7.320,1.0890,-0.7268,-3.5903,0.6447,0.2667,0.0129
7.388,1.0890,-0.7268,-3.5903,0.6457,0.2861,0.0104
7.459,1.0890,-0.7268,-3.5903,0.6457,0.3054,0.0092
7.520,1.4284,-0.8295,-2.6553,0.6462,0.3314,0.0074
7.592,1.4284,-0.8295,-2.6553,0.6457,0.3508,0.0047
7.660,0.6980,-1.2021,-2.0829,0.6459,0.3775,0.0032
7.726,0.6268,-1.2293,-1.0858,0.6450,0.3968,-0.0010
7.797,0.9154,-1.3942,-0.1426,0.6425,0.4155,-0.0021
7.854,0.5994,-1.2383,-1.0785,0.6410,0.4348,-0.0026
7.923,-0.2986,-1.0315,-0.6900,0.6386,0.4604,-0.0042
7.988,-0.2986,-1.0315,-0.6900,0.6373,0.4796,-0.0044
8.051,-0.4669,-0.9469,-1.6721,0.6372,0.4986,-0.0064
8.118,-0.4669,-0.9469,-1.6721,0.6366,0.5179,-0.0079
8.179,-0.7253,-0.8684,-0.7093,0.6362,0.5436,-0.0108
8.244,-0.9553,-0.7444,0.2560,0.6364,0.5634,-0.0123
8.301,-0.9553,-0.7444,0.2560,0.6359,0.5830,-0.0123
8.369,-0.9553,-0.7444,0.2560,0.6361,0.6008,-0.0104
8.433,-0.9553,-0.7444,0.2560,0.6346,0.6130,-0.0081
8.501,-0.9553,-0.7444,0.2560,0.6302,0.6224,-0.0085
8.577,-0.9553,-0.7444,0.2560,0.6281,0.6253,-0.0101
8.641,-1.0098,-0.9670,1.2294,0.6273,0.6261,-0.0102
8.705,-1.0098,-0.9670,1.2294,0.6274,0.6260,-0.0097
8.742,-1.0098,-0.9670,1.2294,0.6274,0.6260,-0.0097
8.788,-1.0098,-0.9670,1.2294,0.6274,0.6260,-0.0097
8.827,-1.0098,-0.9670,1.2294,0.6274,0.6260,-0.0097
8.867,-1.0098,-0.9670,1.2294,0.6274,0.6260,-0.0097
8.912,-1.0098,-0.9670,1.2294,0.6258,0.6259,-0.0097
8.950,-1.0098,-0.9670,1.2294,0.6197,0.6256,-0.0101
8.989,-1.0098,-0.9670,1.2294,0.6112,0.6259,-0.0134
9.031,-1.0098,-0.9670,1.2294,0.6006,0.6264,-0.0181
9.072,-1.0098,-0.9670,1.2294,0.5896,0.6265,-0.0220
9.116,-1.0098,-0.9670,1.2294,0.5787,0.6271,-0.0233
9.157,-1.0098,-0.9670,1.2294,0.5671,0.6278,-0.0235
9.200,-0.3012,-0.2636,1.2848,0.5491,0.6284,-0.0227
9.240,-0.3012,-0.2636,1.2848,0.5365,0.6288,-0.0236
9.280,-0.3012,-0.2636,1.2848,0.5241,0.6295,-0.0253
9.320,-0.3012,-0.2636,1.2848,0.5120,0.6297,-0.0264
9.365,-0.3012,-0.2636,1.2848,0.4991,0.6299,-0.0278
9.403,-0.3012,-0.2636,1.2848,0.4863,0.6301,-0.0299
9.452,-0.3012,-0.2636,1.2848,0.4737,0.6302,-0.0310
9.488,-0.3012,-0.2636,1.2848,0.4605,0.6305,-0.0327
9.529,-0.3012,-0.2636,1.2848,0.4477,0.6310,-0.0348
9.577,-0.3012,-0.2636,1.2848,0.4348,0.6314,-0.0370
9.615,-0.3012,-0.2636,1.2848,0.4216,0.6318,-0.0382
9.664,-0.3012,-0.2636,1.2848,0.4020,0.6326,-0.0396
9.701,-0.3012,-0.2636,1.2848,0.3884,0.6330,-0.0421
9.740,-0.3012,-0.2636,1.2848,0.3752,0.6330,-0.0424
9.787,-0.3012,-0.2636,1.2848,0.3629,0.6327,-0.0442
9.827,-0.3012,-0.2636,1.2848,0.3500,0.6327,-0.0441
9.864,0.1262,0.6127,1.5070,0.3372,0.6332,-0.0442
9.912,0.1262,0.6127,1.5070,0.3246,0.6329,-0.0453
9.946,-0.6618,0.0155,1.6565,0.3118,0.6330,-0.0464
9.995,-0.6618,0.0155,1.6565,0.2990,0.6336,-0.0468
10.035,-0.6618,0.0155,1.6565,0.2861,0.6336,-0.0478
10.076,-0.6618,0.0155,1.6565,0.2729,0.6337,-0.0485
10.119,-0.6618,0.0155,1.6565,0.2538,0.6341,-0.0500
10.151,-0.6618,0.0155,1.6565,0.2473,0.6342,-0.0509
10.185,-0.6618,0.0155,1.6565,0.2342,0.6352,-0.0532
10.214,-0.6618,0.0155,1.6565,0.2278,0.6356,-0.0544
10.248,-0.6618,0.0155,1.6565,0.2150,0.6363,-0.0566
10.289,-0.6618,0.0155,1.6565,0.2021,0.6374,-0.0582
10.322,-0.6618,0.0155,1.6565,0.1893,0.6390,-0.0597
10.355,-0.6618,0.0155,1.6565,0.1828,0.6396,-0.0607
10.388,-0.6618,0.0155,1.6565,0.1693,0.6403,-0.0632
10.419,-0.6618,0.0155,1.6565,0.1560,0.6416,-0.0650
10.454,-0.6618,0.0155,1.6565,0.1496,0.6423,-0.0655
10.486,-0.6618,0.0155,1.6565,0.1370,0.6438,-0.0673
10.520,-0.6618,0.0155,1.6565,0.1242,0.6453,-0.0665
10.555,-0.6618,0.0155,1.6565,0.1178,0.6461,-0.0668
10.588,-0.6618,0.0155,1.6565,0.1051,0.6474,-0.0681
10.623,-0.9435,-0.8969,1.9535,0.0924,0.6487,-0.0693
10.655,-0.9435,-0.8969,1.9535,0.0861,0.6496,-0.0697
10.686,-0.9435,-0.8969,1.9535,0.0736,0.6509,-0.0716
10.722,-1.3766,-0.0240,2.1785,0.0625,0.6525,-0.0767
10.755,-1.1776,0.5251,2.9902,0.0576,0.6534,-0.0786
10.790,-1.1776,0.5251,2.9902,0.0495,0.6553,-0.0817
10.822,-1.4766,-0.4143,3.1578,0.0435,0.6575,-0.0847
10.855,-1.4766,-0.4143,3.1578,0.0413,0.6587,-0.0870
10.889,-1.4766,-0.4143,3.1578,0.0384,0.6613,-0.0913
10.921,-1.4766,-0.4143,3.1578,0.0365,0.6636,-0.0956
10.960,-1.3984,-0.4548,4.1539,0.0355,0.6649,-0.0972
10.992,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0973
11.029,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.063,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.096,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.129,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.162,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.195,-1.3984,-0.4548,4.1539,0.0352,0.6652,-0.0971
11.229,-1.3984,-0.4548,4.1539,0.0343,0.6597,-0.0965
11.263,-1.3984,-0.4548,4.1539,0.0317,0.6512,-0.0971
11.297,-1.3984,-0.4548,4.1539,0.0306,0.6460,-0.0972
11.332,-1.5973,-1.4338,4.1982,0.0294,0.6350,-0.0981
11.369,-1.8129,-2.4102,4.1917,0.0283,0.6228,-0.0972
11.404,-1.8129,-2.4102,4.1917,0.0275,0.6098,-0.0970
11.436,-1.8129,-2.4102,4.1917,0.0272,0.6033,-0.0967
11.469,-1.8129,-2.4102,4.1917,0.0271,0.5901,-0.0960
11.503,-1.8129,-2.4102,4.1917,0.0263,0.5767,-0.0950
11.536,-1.8129,-2.4102,4.1917,0.0257,0.5699,-0.0944
11.567,-1.8129,-2.4102,4.1917,0.0251,0.5567,-0.0933
11.603,-1.8129,-2.4102,4.1917,0.0249,0.5439,-0.0913
11.636,-1.8129,-2.4102,4.1917,0.0252,0.5378,-0.0907
11.672,-1.8129,-2.4102,4.1917,0.0268,0.5258,-0.0883
11.708,-1.8129,-2.4102,4.1917,0.0274,0.5136,-0.0863
11.743,-1.8129,-2.4102,4.1917,0.0270,0.5010,-0.0848
11.775,-1.8129,-2.4102,4.1917,0.0270,0.4948,-0.0839
11.805,-1.8129,-2.4102,4.1917,0.0269,0.4827,-0.0833
11.837,-1.8129,-2.4102,4.1917,0.0265,0.4764,-0.0825
11.872,-1.8129,-2.4102,4.1917,0.0260,0.4635,-0.0820
11.913,-1.8129,-2.4102,4.1917,0.0257,0.4509,-0.0822
11.945,-1.8359,-2.2151,3.2112,0.0249,0.4381,-0.0815
11.981,-1.8359,-2.2151,3.2112,0.0239,0.4246,-0.0800
12.014,-1.8669,-3.2021,3.0536,0.0234,0.4180,-0.0794
12.047,-1.8669,-3.2021,3.0536,0.0223,0.4052,-0.0784
12.080,-1.8669,-3.2021,3.0536,0.0212,0.3924,-0.0793
12.115,-0.8880,-3.0707,3.2096,0.0209,0.3859,-0.0794
12.147,-0.8880,-3.0707,3.2096,0.0199,0.3732,-0.0793
12.179,-0.8880,-3.0707,3.2096,0.0190,0.3603,-0.0797
12.213,-0.8880,-3.0707,3.2096,0.0184,0.3538,-0.0804
12.249,-0.8880,-3.0707,3.2096,0.0171,0.3409,-0.0809
12.281,-0.8880,-3.0707,3.2096,0.0158,0.3279,-0.0813
12.319,-0.8880,-3.0707,3.2096,0.0148,0.3146,-0.0793
12.353,-1.1364,-2.1191,3.3908,0.0143,0.3082,-0.0786
12.388,-1.3513,-2.2741,2.4265,0.0136,0.2954,-0.0773
12.420,-1.3513,-2.2741,2.4265,0.0126,0.2822,-0.0758
12.461,-1.3513,-2.2741,2.4265,0.0117,0.2692,-0.0745
12.500,-1.3513,-2.2741,2.4265,0.0108,0.2564,-0.0732
12.549,-1.3513,-2.2741,2.4265,0.0098,0.2433,-0.0724
12.599,-2.1889,-2.8184,2.4727,0.0092,0.2240,-0.0715
12.634,-1.2632,-2.6385,2.8056,0.0090,0.2175,-0.0705
12.671,-1.2632,-2.6385,2.8056,0.0085,0.2042,-0.0691
12.710,-1.2632,-2.6385,2.8056,0.0079,0.1908,-0.0673
12.756,-1.2632,-2.6385,2.8056,0.0075,0.1776,-0.0668
12.791,-1.2632,-2.6385,2.8056,0.0077,0.1644,-0.0666
12.837,-1.2632,-2.6385,2.8056,0.0080,0.1516,-0.0661
12.880,-1.5704,-2.5845,1.8555,0.0083,0.1322,-0.0652
12.917,-1.5704,-2.5845,1.8555,0.0080,0.1255,-0.0652
12.957,-1.5704,-2.5845,1.8555,0.0074,0.1120,-0.0652
13.009,-1.5704,-2.5845,1.8555,0.0074,0.0922,-0.0635
13.048,-1.5704,-2.5845,1.8555,0.0078,0.0795,-0.0609
13.087,-1.5704,-2.5845,1.8555,0.0086,0.0671,-0.0591
13.129,-1.5704,-2.5845,1.8555,0.0090,0.0545,-0.0580
13.169,-1.5704,-2.5845,1.8555,0.0084,0.0415,-0.0566
13.213,-1.5704,-2.5845,1.8555,0.0090,0.0293,-0.0549
13.249,-1.5704,-2.5845,1.8555,0.0103,0.0198,-0.0530
13.295,-1.5704,-2.5845,1.8555,0.0110,0.0121,-0.0509
13.336,-1.5704,-2.5845,1.8555,0.0118,0.0056,-0.0493
13.377,-1.5704,-2.5845,1.8555,0.0133,0.0014,-0.0484
13.421,-1.5704,-2.5845,1.8555,0.0160,-0.0020,-0.0452
13.458,-1.5704,-2.5845,1.8555,0.0166,-0.0027,-0.0452
13.503,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.546,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.587,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.630,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.672,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.713,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.755,-1.5704,-2.5845,1.8555,0.0172,-0.0034,-0.0464
13.796,-1.5704,-2.5845,1.8555,0.0189,-0.0031,-0.0462
13.836,-1.5704,-2.5845,1.8555,0.0260,-0.0021,-0.0445
13.882,-1.5704,-2.5845,1.8555,0.0391,-0.0033,-0.0444
13.918,-1.5704,-2.5845,1.8555,0.0445,-0.0040,-0.0449
13.962,-1.5704,-2.5845,1.8555,0.0620,-0.0055,-0.0460
14.003,-1.5704,-2.5845,1.8555,0.0742,-0.0061,-0.0453
14.041,-1.5704,-2.5845,1.8555,0.0872,-0.0071,-0.0444
14.086,-1.5704,-2.5845,1.8555,0.1003,-0.0083,-0.0424
14.126,-1.5704,-2.5845,1.8555,0.1133,-0.0088,-0.0405
14.166,-1.5704,-2.5845,1.8555,0.1269,-0.0096,-0.0392
14.213,-1.5704,-2.5845,1.8555,0.1399,-0.0104,-0.0377
14.254,-1.5704,-2.5845,1.8555,0.1525,-0.0115,-0.0362
14.294,-1.5704,-2.5845,1.8555,0.1657,-0.0125,-0.0374
14.334,-1.5704,-2.5845,1.8555,0.1785,-0.0133,-0.0376
14.374,-1.5704,-2.5845,1.8555,0.1917,-0.0140,-0.0353
14.420,-1.5704,-2.5845,1.8555,0.2113,-0.0147,-0.0355
14.459,-1.5704,-2.5845,1.8555,0.2241,-0.0150,-0.0339
14.502,-1.5704,-2.5845,1.8555,0.2374,-0.0153,-0.0333
14.542,-1.5704,-2.5845,1.8555,0.2507,-0.0154,-0.0335
14.582,-1.6546,-3.5808,1.8693,0.2640,-0.0155,-0.0322
14.627,-1.6546,-3.5808,1.8693,0.2773,-0.0157,-0.0321
14.669,-1.6546,-3.5808,1.8693,0.2903,-0.0156,-0.0305
14.710,-1.6546,-3.5808,1.8693,0.3035,-0.0153,-0.0289
14.752,-1.6546,-3.5808,1.8693,0.3169,-0.0152,-0.0290
14.794,-1.6546,-3.5808,1.8693,0.3301,-0.0152,-0.0278
14.832,-1.6546,-3.5808,1.8693,0.3435,-0.0148,-0.0253
14.876,-1.6546,-3.5808,1.8693,0.3569,-0.0147,-0.0237
14.915,-1.6546,-3.5808,1.8693,0.3694,-0.0150,-0.0242
14.960,-1.9307,-3.4885,0.9126,0.3888,-0.0160,-0.0254
15.002,-1.9307,-3.4885,0.9126,0.4020,-0.0166,-0.0242
15.044,-1.9307,-3.4885,0.9126,0.4150,-0.0171,-0.0220
15.087,-1.9307,-3.4885,0.9126,0.4281,-0.0181,-0.0225
15.128,-1.9307,-3.4885,0.9126,0.4410,-0.0185,-0.0222
15.170,-1.9307,-3.4885,0.9126,0.4536,-0.0187,-0.0205
15.211,-2.1751,-3.3698,-0.0497,0.4665,-0.0195,-0.0209
15.253,-2.1751,-3.3698,-0.0497,0.4793,-0.0200,-0.0214
15.294,-2.1751,-3.3698,-0.0497,0.4923,-0.0205,-0.0202
15.339,-2.4236,-3.2889,-1.0150,0.5121,-0.0215,-0.0213
15.386,-2.4236,-3.2889,-1.0150,0.5251,-0.0219,-0.0199
15.424,-2.4236,-3.2889,-1.0150,0.5376,-0.0225,-0.0198
15.463,-2.4236,-3.2889,-1.0150,0.5478,-0.0230,-0.0199
15.505,-2.4236,-3.2889,-1.0150,0.5564,-0.0230,-0.0178
15.550,-2.6236,-3.0918,-1.9748,0.5632,-0.0231,-0.0152
15.595,-2.4012,-3.2779,-1.0177,0.5674,-0.0238,-0.0128
15.638,-2.4012,-3.2779,-1.0177,0.5692,-0.0242,-0.0102
15.681,-2.4012,-3.2779,-1.0177,0.5694,-0.0244,-0.0097
15.722,-2.4012,-3.2779,-1.0177,0.5694,-0.0244,-0.0097
15.792,-2.9519,-4.1113,-0.9698,0.5694,-0.0244,-0.0097
15.836,-2.9519,-4.1113,-0.9698,0.5694,-0.0244,-0.0097
15.879,-2.9519,-4.1113,-0.9698,0.5694,-0.0244,-0.0097
15.923,-2.9519,-4.1113,-0.9698,0.5694,-0.0244,-0.0097
15.966,-2.9519,-4.1113,-0.9698,0.5694,-0.0244,-0.0097
16.009,-2.9519,-4.1113,-0.9698,0.5674,-0.0244,-0.0097
16.054,-2.9519,-4.1113,-0.9698,0.5594,-0.0242,-0.0144
16.096,-2.9519,-4.1113,-0.9698,0.5505,-0.0237,-0.0159
16.157,-2.6378,-4.3115,-0.0417,0.5353,-0.0235,-0.0165
16.220,-2.8057,-4.1322,-1.0111,0.5114,-0.0229,-0.0182
16.264,-2.8057,-4.1322,-1.0111,0.4992,-0.0220,-0.0193
16.308,-2.5748,-4.2998,-0.0526,0.4872,-0.0219,-0.0204
16.352,-2.5748,-4.2998,-0.0526,0.4754,-0.0214,-0.0225
16.401,-2.5748,-4.2998,-0.0526,0.4567,-0.0203,-0.0270
16.452,-2.5420,-5.2797,0.1441,0.4440,-0.0202,-0.0281
16.520,-2.5420,-5.2797,0.1441,0.4187,-0.0186,-0.0316
16.586,-2.5420,-5.2797,0.1441,0.3994,-0.0173,-0.0335
16.651,-2.5420,-5.2797,0.1441,0.3799,-0.0163,-0.0366
16.718,-2.3162,-5.6220,1.0562,0.3599,-0.0149,-0.0380
16.789,-2.3162,-5.6220,1.0562,0.3339,-0.0136,-0.0421
16.857,-2.0511,-5.8695,1.9881,0.3147,-0.0128,-0.0436
16.912,-2.0511,-5.8695,1.9881,0.2958,-0.0120,-0.0442
16.980,-1.8648,-4.9445,2.3193,0.2702,-0.0112,-0.0449
17.055,-1.8648,-4.9445,2.3193,0.2512,-0.0106,-0.0449
17.110,-1.8648,-4.9445,2.3193,0.2324,-0.0110,-0.0464
17.182,-1.6425,-4.0385,2.6795,0.2069,-0.0108,-0.0487
17.245,-1.6425,-4.0385,2.6795,0.1879,-0.0104,-0.0504
17.312,-1.6425,-4.0385,2.6795,0.1683,-0.0102,-0.0522
17.382,-1.0873,-4.8700,2.6603,0.1419,-0.0096,-0.0549
17.446,-1.0873,-4.8700,2.6603,0.1222,-0.0090,-0.0579
17.516,-1.0144,-3.9084,2.9249,0.1035,-0.0091,-0.0592
17.579,-1.0144,-3.9084,2.9249,0.0785,-0.0077,-0.0595
17.642,-1.0144,-3.9084,2.9249,0.0596,-0.0071,-0.0608
17.712,-0.0415,-3.8429,3.1466,0.0409,-0.0066,-0.0614
17.772,-0.0415,-3.8429,3.1466,0.0217,-0.0060,-0.0656
17.841,-0.0415,-3.8429,3.1466,-0.0036,-0.0050,-0.0697
17.906,-0.0415,-3.8429,3.1466,-0.0226,-0.0031,-0.0737
17.975,-0.0415,-3.8429,3.1466,-0.0415,-0.0020,-0.0786
18.045,-0.0415,-3.8429,3.1466,-0.0634,0.0016,-0.0825
18.108,-0.0415,-3.8429,3.1466,-0.0752,0.0038,-0.0896
18.146,-0.0415,-3.8429,3.1466,-0.0809,0.0053,-0.0958
18.185,-0.0415,-3.8429,3.1466,-0.0835,0.0070,-0.1001
18.223,-0.0415,-3.8429,3.1466,-0.0846,0.0083,-0.1010
18.273,-0.0415,-3.8429,3.1466,-0.0848,0.0086,-0.1001
18.315,-0.0415,-3.8429,3.1466,-0.0848,0.0086,-0.1001
18.356,-0.0415,-3.8429,3.1466,-0.0848,0.0086,-0.1001
18.398,-0.0415,-3.8429,3.1466,-0.0848,0.0086,-0.1001
